Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2022-01-02,Saints,Panthers,2,11:10,4,3,NOR 37,3-10,Blake Gillikin punts 63 yards touchback.,0,-0.910,-0.280,.63
2022-01-02,Cowboys,Cardinals,2,14:02,4,12,DAL 29,0-3,Bryan Anger punts 57 yards returned by Christian Kirk for -5 yards (tackle by C.J. Goodwin),0,-1.440,0.380,1.82
2022-01-02,Lions,Seahawks,2,14:56,4,8,DET 27,0-10,Jack Fox punts 37 yards out of bounds,0,-1.570,-1.330,.24
2022-01-02,Texans,49ers,2,9:36,4,2,HTX 20,0-0,Cameron Johnston punts 53 yards returned by Brandon Aiyuk for 18 yards (tackle by Neville Hewitt),0,-2.030,-1.930,.10
2022-01-02,Raiders,Colts,2,8:37,4,5,RAI 40,10-3,AJ Cole punts 44 yards out of bounds,0,-0.720,0.140,.86
2022-01-02,Vikings,Packers,2,7:45,4,14,MIN 21,0-6,Jordan Berry punts 55 yards returned by David Moore for 10 yards (tackle by Josh Metellus),0,-1.960,-1.200,.76
2022-01-02,Jets,Buccaneers,2,8:50,4,10,TAM 48,14-10,Braden Mann punts 38 yards fair catch by Kenjon Barner at TB-10,0,0.070,0.380,.31
2022-01-02,Panthers,Saints,2,7:12,4,13,CAR 22,10-6,Lac Edwards punts 59 yards returned by Deonte Harris for 1 yard (tackle by Brandon Zylstra),0,-1.900,-0.280,1.62
2022-01-02,Colts,Raiders,2,6:25,4,14,CLT 12,3-10,Rigoberto Sanchez punts 45 yards out of bounds,0,-2.490,-1.800,.69
2022-01-02,Saints,Panthers,2,3:46,4,20,NOR 43,6-10,Blake Gillikin punts 41 yards out of bounds,0,-0.520,0.140,.66
2022-01-02,Vikings,Packers,2,2:14,4,15,MIN 20,0-13,Jordan Berry punts 44 yards fair catch by David Moore at GB-36,0,-2.030,-1.330,.70
2022-01-02,Eagles,Washington,2,2:12,4,4,WAS 45,7-13,Arryn Siposs punts 39 yards downed by Josiah Scott,0,0.270,0.380,.11
2022-01-02,Rams,Ravens,2,2:00,4,2,RAM 47,0-10,Johnny Hekker punts 39 yards fair catch by Devin Duvernay at BAL-14,0,-0.260,0.280,.54
2022-01-02,Buccaneers,Jets,2,2:33,4,11,TAM 48,10-14,Sterling Hofrichter punts 35 yards fair catch by Braxton Berrios at NYJ-17,0,-0.190,0.060,.25
2022-01-02,49ers,Texans,2,1:28,4,3,SFO 33,0-7,Mitch Wishnowsky punts 36 yards returned by Desmond King for 8 yards (tackle by Mark Nzeocha),0,-1.180,-1.530,-0.35
2022-01-02,Panthers,Saints,2,2:04,4,9,CAR 32,10-6,Lac Edwards punts 62 yards returned by Deonte Harris for 2 yards (tackle by Jermaine Carter). Penalty on J.T. Gray: Offensive Illegal Block Above the Waist 4 yards (accepted),0,-1.240,0.380,1.62
2022-01-02,Chargers,Broncos,2,3:24,4,2,SDG 10,10-0,Ty Long punts 42 yards recovered by Kemon Hall at DEN-49,0,-2.490,2.320,4.81
2022-01-02,Lions,Seahawks,2,5:46,4,10,DET 25,7-24,Jack Fox punts 57 yards returned by Freddie Swain for 2 yards (tackle by Jessie Lemonier). Penalty on Edmond Robinson: Offensive Holding 10 yards (accepted),0,-1.700,0.380,2.08
2022-01-02,Jets,Buccaneers,2,1:01,4,9,TAM 42,14-10,Braden Mann punts 32 yards out of bounds,0,0.460,0.380,-0.08
2022-01-02,Texans,49ers,2,0:48,4,12,HTX 37,7-0,Cameron Johnston punts 49 yards returned by Travis Benjamin for 11 yards (tackle by Garret Wallow and Jon Weeks),0,-0.910,-0.610,.30
2022-01-02,Dolphins,Titans,2,1:11,4,10,OTI 46,3-17,Michael Palardy punts 32 yards fair catch by Chester Rogers at TEN-14,0,0.200,0.280,.08
2022-01-02,Vikings,Packers,3,13:32,4,8,MIN 27,3-20,Jordan Berry punts 46 yards returned by David Moore for 21 yards (tackle by Tye Smith). Penalty on Tye Smith: Unnecessary Roughness / Defense 15 yards (accepted),0,-1.570,-3.120,-1.55
2022-01-02,Jaguars,Patriots,3,8:50,4,11,JAX 46,3-34,JK Scott punts 34 yards fair catch by Gunner Olszewski at NE-20,0,-0.320,-0.280,.04
2022-01-02,Buccaneers,Jets,3,12:15,4,20,TAM 27,10-17,Sterling Hofrichter punts 39 yards fair catch by Braxton Berrios at NYJ-34,0,-1.570,-1.200,.37
2022-01-02,Titans,Dolphins,3,9:40,4,16,MIA 48,17-3,Brett Kern punts 46 yards downed by Nick Westbrook-Ikhine,0,0.070,0.380,.31
2022-01-02,Saints,Panthers,3,9:31,4,21,CAR 39,9-10,Blake Gillikin punts 31 yards fair catch by Alex Erickson at CAR-8,0,0.660,0.380,-0.28
2022-01-02,Broncos,Chargers,3,12:59,4,6,DEN 47,3-17,Sam Martin punts 40 yards returned by Andre Roberts for 4 yards (tackle by P.J. Locke and Aaron Patrick),0,-0.260,0.060,.32
2022-01-02,Panthers,Saints,3,8:04,4,8,CAR 10,10-9,Lac Edwards punts 39 yards returned by Deonte Harris for 2 yards (tackle by Stantley Thomas-Oliver),0,-2.490,-2.460,.03
2022-01-02,Falcons,Bills,3,12:40,4,22,BUF 37,15-14,Thomas Morstead punts 37 yards touchback.,0,0.790,-0.280,-1.07
2022-01-02,Patriots,Jaguars,3,5:03,4,11,JAX 49,34-3,Jake Bailey punts 40 yards returned by Tavon Austin for 3 yards (tackle by Justin Bethel),0,0.000,0.350,.35
2022-01-02,Washington,Eagles,3,5:31,4,15,WAS 20,16-14,Ryan Winslow punts 38 yards fair catch by Jalen Reagor at PHI-42,0,-2.030,-1.730,.30
2022-01-02,Chiefs,Bengals,3,10:43,4,9,KAN 44,28-24,Tommy Townsend punts 35 yards returned by Trent Taylor for 3 yards (tackle by Noah Gray and Michael Burton),0,-0.460,-0.540,-0.08
2022-01-02,Saints,Panthers,3,6:24,4,6,CAR 43,9-10,Blake Gillikin punts 34 yards downed by Andrew Dowell,0,0.400,0.380,-0.02
2022-01-02,Giants,Bears,3,6:42,4,5,NYG 45,3-29,Riley Dixon punts 33 yards downed by Cam Brown,0,-0.390,-0.410,-0.02
2022-01-02,Colts,Raiders,3,4:36,4,14,RAI 42,17-13,Rigoberto Sanchez punts 38 yards downed by Ashton Dulin,0,0.460,0.380,-0.08
2022-01-02,Eagles,Washington,3,4:20,4,10,WAS 44,14-16,Arryn Siposs punts 35 yards fair catch by DeAndre Carter at WAS-9,0,0.330,0.380,.05
2022-01-02,Texans,49ers,3,3:59,4,10,HTX 18,7-10,Cameron Johnston punts 49 yards returned by Brandon Aiyuk for -5 yards (tackle by Terrence Brooks),0,-2.240,-0.810,1.43
2022-01-02,Panthers,Saints,3,4:24,4,15,CAR 4,10-9,Lac Edwards punts 37 yards returned by Deonte Harris for 3 yards (tackle by Sam Franklin),0,-2.490,-3.050,-0.56
2022-01-02,Bears,Giants,3,5:13,4,8,CHI 24,29-3,Pat O'Donnell punts 56 yards returned by Pharoh Cooper for 17 yards (tackle by Thomas Graham),0,-1.770,-1.400,.37
2022-01-02,Cowboys,Cardinals,3,8:53,4,20,DAL 12,7-19,Bryan Anger punts 45 yards fair catch by Christian Kirk at ARI-43,0,-2.490,-1.800,.69
2022-01-02,Jaguars,Patriots,3,1:22,4,3,JAX 31,3-41,JK Scott punts 47 yards fair catch by Gunner Olszewski at NE-22,0,-1.310,-0.410,.90
2022-01-02,49ers,Texans,3,1:42,4,1,SFO 47,10-7,Mitch Wishnowsky punts 43 yards out of bounds,0,-0.260,0.380,.64
2022-01-02,Rams,Ravens,3,2:55,4,1,RAM 34,7-16,Johnny Hekker punts 53 yards fair catch by Devin Duvernay at BAL-13,0,-1.110,0.320,1.43
2022-01-02,Washington,Eagles,3,0:56,4,22,WAS 18,16-14,Ryan Winslow punts 46 yards returned by Jalen Reagor for 7 yards (tackle by Troy Apke),0,-2.240,-1.800,.44
2022-01-02,Bengals,Chiefs,3,5:19,4,17,KAN 45,24-28,Kevin Huber punts 27 yards returned by Demarcus Robinson for 3 yards (tackle by Austin Calitro),0,0.270,-0.340,-0.61
2022-01-02,Titans,Dolphins,4,15:00,4,9,MIA 44,17-3,Brett Kern punts 37 yards downed by Matthias Farley,0,0.330,0.380,.05
2022-01-02,Raiders,Colts,3,0:52,4,13,RAI 40,13-17,AJ Cole punts 60 yards touchback.,0,-0.720,-0.280,.44
2022-01-02,Falcons,Bills,3,3:15,4,9,ATL 36,15-22,Thomas Morstead punts 48 yards returned by Marquez Stevenson for 19 yards (tackle by Keith Smith),0,-0.980,-1.270,-0.29
2022-01-02,Ravens,Rams,3,1:09,4,11,RAV 12,16-7,Sam Koch punts 61 yards returned by Brandon Powell for 18 yards (tackle by Nick Moore),0,-2.490,-1.930,.56
2022-01-02,Giants,Bears,3,1:00,4,8,NYG 35,3-29,Riley Dixon punts 38 yards downed by Keion Crossen,0,-1.040,-0.740,.30
2022-01-02,Colts,Raiders,4,14:51,4,7,CLT 23,17-13,Rigoberto Sanchez punts 55 yards returned by Hunter Renfrow for 16 yards (tackle by Bobby Okereke),0,-1.830,-1.470,.36
2022-01-02,Chiefs,Bengals,3,1:19,4,6,CIN 45,28-24,Tommy Townsend punts 31 yards fair catch by Trent Taylor at CIN-14,0,0.270,0.280,.01
2022-01-02,Jets,Buccaneers,4,14:14,4,20,NYJ 20,24-17,Braden Mann punts 46 yards returned by Kenjon Barner for 3 yards (tackle by Thomas Hennessy and Hamsah Nasirildeen),0,-2.030,-1.400,.63
2022-01-02,Cowboys,Cardinals,3,3:21,4,9,DAL 26,7-22,Bryan Anger punts 51 yards fair catch by Christian Kirk at ARI-23,0,-1.630,-0.480,1.15
2022-01-02,Jaguars,Patriots,4,11:01,4,1,JAX 34,3-44,JK Scott punts 40 yards fair catch by Gunner Olszewski at NE-26,0,-1.110,-0.670,.44
2022-01-02,Buccaneers,Jets,4,12:11,4,6,NYJ 39,17-24,Sterling Hofrichter punts 30 yards fair catch by Braxton Berrios at NYJ-9,0,0.660,0.380,-0.28
2022-01-02,Bears,Giants,4,11:22,4,23,CHI 48,29-3,Pat O'Donnell punts 52 yards touchback.,0,-0.190,-0.280,-0.09
2022-01-02,Cardinals,Cowboys,3,1:52,4,28,CRD 5,22-7,Andy Lee punts 43 yards returned by CeeDee Lamb for 17 yards (tackle by Aaron Brewer and Darrell Daniels),0,-2.490,-3.510,-1.02
2022-01-02,Jets,Buccaneers,4,11:22,4,10,NYJ 9,24-17,Braden Mann punts 38 yards out of bounds,0,-2.490,-2.460,.03
2022-01-02,Panthers,Saints,4,6:23,4,14,CAR 21,10-18,Lac Edwards punts 38 yards fair catch by Deonte Harris at NO-41,0,-1.960,-1.660,.30
2022-01-02,Texans,49ers,4,6:54,4,8,SFO 41,7-17,Cameron Johnston punts 41 yards touchback.,0,0.530,-0.280,-0.81
2022-01-02,Saints,Panthers,4,4:13,4,20,NOR 31,18-10,Blake Gillikin punts 46 yards fair catch by Alex Erickson at CAR-23,0,-1.310,-0.480,.83
2022-01-02,Vikings,Packers,4,7:28,4,6,MIN 24,10-37,Jordan Berry punts 64 yards returned by David Moore for 2 yards (tackle by Harrison Hand),0,-1.770,0.280,2.05
2022-01-02,Titans,Dolphins,4,5:25,4,4,MIA 38,24-3,Brett Kern punts fair catch by Jevon Holland at MIA-12. Penalty on Brandon Jones: Roughing the Kicker 15 yards (accepted) (no play),0,0.720,4.040,3.32
2022-01-02,Cardinals,Cowboys,4,12:05,4,6,CRD 41,22-14,Andy Lee punts 47 yards returned by CeeDee Lamb for -2 yards (tackle by Charles Washington),0,-0.650,0.380,1.03
2022-01-02,Bears,Giants,4,5:04,4,5,CHI 49,29-3,Pat O'Donnell punts 35 yards downed by Thomas Graham,0,-0.130,0.140,.27
2022-01-02,Packers,Vikings,4,1:56,4,10,MIN 39,37-10,Corey Bojorquez punts 39 yards touchback.,0,0.660,-0.280,-0.94
2021-12-27,Dolphins,Saints,1,11:48,4,6,NOR 47,0-0,Michael Palardy punts 41 yards returned by Easop Winston for 10 yards (tackle by Andrew Van Ginkel),0,0.130,0.140,.01
2021-12-27,Saints,Dolphins,1,9:06,4,16,NOR 19,0-7,Blake Gillikin punts 49 yards returned by Tommylee Lewis for -1 yards (tackle by Kawaan Baker),0,-2.140,-1.000,1.14
2021-12-27,Saints,Dolphins,1,0:25,4,13,NOR 22,0-10,Blake Gillikin punts 42 yards returned by Tommylee Lewis for no gain (tackle by Zack Baun). Penalty on Noah Igbinoghene: Illegal Use of Hands / Offense 10 yards (accepted),0,-1.900,-0.670,1.23
2021-12-27,Dolphins,Saints,2,12:20,4,1,MIA 46,10-0,Michael Palardy punts 37 yards fair catch by Easop Winston at NO-17,0,-0.320,0.060,.38
2021-12-27,Saints,Dolphins,2,10:12,4,18,NOR 26,0-10,Blake Gillikin punts 46 yards fair catch by Jevon Holland at MIA-28,0,-1.630,-0.810,.82
2021-12-27,Dolphins,Saints,2,7:35,4,10,MIA 28,10-0,Michael Palardy punts 47 yards returned by Easop Winston for no gain (tackle by Vince Biegel),0,-1.500,-0.610,.89
2021-12-27,Saints,Dolphins,3,13:43,4,4,NOR 31,3-10,Blake Gillikin punts 45 yards fair catch by Jevon Holland at MIA-24,0,-1.310,-0.540,.77
2021-12-27,Saints,Dolphins,3,9:50,4,11,NOR 48,3-10,Blake Gillikin punts 38 yards fair catch by Jevon Holland at MIA-14,0,-0.190,0.280,.47
2021-12-27,Saints,Dolphins,3,2:53,4,6,NOR 39,3-17,Blake Gillikin punts 42 yards fair catch by Jevon Holland at MIA-19,0,-0.780,-0.150,.63
2021-12-27,Dolphins,Saints,3,0:41,4,1,MIA 28,17-3,Michael Palardy punts 43 yards downed by Mack Hollins,0,-1.500,-0.870,.63
2021-12-27,Saints,Dolphins,4,8:16,4,31,NOR 16,3-20,Blake Gillikin punts 54 yards returned by Jevon Holland for 10 yards (tackle by Andrew Dowell),0,-2.390,-1.600,.79
2021-12-27,Dolphins,Saints,4,4:40,4,11,NOR 43,20-3,Michael Palardy punts 42 yards downed by Mack Hollins,0,0.400,0.380,-0.02
2021-12-27,Dolphins,Saints,4,1:15,4,4,MIA 39,20-3,Michael Palardy punts 45 yards returned by Easop Winston for 17 yards (tackle by Calvin Munson),0,-0.780,-1.140,-0.36
2021-12-26,Eagles,Giants,1,14:01,4,4,PHI 29,0-0,Arryn Siposs punts 39 yards. Penalty on Andre Chachere: Illegal Touch Kick 5 yards (accepted),0,-1.440,-1.400,.04
2021-12-26,Patriots,Bills,1,13:47,4,16,NWE 19,0-0,Jake Bailey punts 46 yards returned by Marquez Stevenson for 4 yards (tackle by Brandon Bolden),0,-2.140,-1.530,.61
2021-12-26,Vikings,Rams,1,13:05,4,2,MIN 33,0-0,Jordan Berry punts 37 yards out of bounds,0,-1.180,-0.940,.24
2021-12-26,Seahawks,Bears,1,13:49,4,14,SEA 21,0-0,Michael Dickson punts 41 yards returned by Dazz Newsome for no gain (tackle by Travis Homer). Penalty on Dee Virgin: Offensive Holding 10 yards (accepted),0,-1.960,-0.810,1.15
2021-12-26,Steelers,Chiefs,1,12:29,4,18,PIT 33,0-0,Corliss Waitman punts 58 yards returned by Mecole Hardman for 18 yards (tackle by Derrek Tuszka),0,-1.180,-0.740,.44
2021-12-26,Cowboys,Washington,1,11:39,4,16,DAL 32,0-0,Bryan Anger punts 47 yards returned by DeAndre Carter for 7 yards (tackle by Sean McKeon and C.J. Goodwin),0,-1.240,-0.810,.43
2021-12-26,Falcons,Lions,1,11:14,4,15,ATL 27,0-0,Thomas Morstead punts 54 yards returned by Kalif Raymond for 19 yards (tackle by Duron Harmon),0,-1.570,-1.470,.10
2021-12-26,Buccaneers,Panthers,1,12:31,4,6,TAM 41,0-0,Sterling Hofrichter punts 45 yards returned by Alex Erickson for 16 yards (tackle by Grant Stuard),0,-0.650,-0.940,-0.29
2021-12-26,Broncos,Raiders,1,11:47,4,7,DEN 42,0-0,Sam Martin punts 54 yards out of bounds,0,-0.590,0.380,.97
2021-12-26,Giants,Eagles,1,12:24,4,13,NYG 34,0-0,Riley Dixon punts 47 yards returned by Jalen Reagor for -4 yards (tackle by Cam Brown),0,-1.110,0.220,1.33
2021-12-26,Bears,Seahawks,1,12:12,4,2,CHI 36,0-0,Pat O'Donnell punts 64 yards touchback.,0,-0.980,-0.280,.70
2021-12-26,Eagles,Giants,1,10:36,4,15,PHI 21,0-0,Arryn Siposs punts 41 yards returned by Pharoh Cooper for 3 yards (tackle by Alex Singleton and Jack Stoll),0,-1.960,-1.660,.30
2021-12-26,Raiders,Broncos,1,7:29,4,4,DEN 49,0-0,AJ Cole punts 38 yards fair catch by Diontae Spencer at DEN-11,0,0.000,0.370,.37
2021-12-26,Giants,Eagles,1,7:41,4,7,PHI 42,0-0,Riley Dixon punts 48 yards touchback.,0,0.460,-0.280,-0.74
2021-12-26,Washington,Cowboys,1,6:22,4,4,WAS 45,0-7,Tress Way punts 50 yards returned by CeeDee Lamb for 21 yards (tackle by Casey Toohill),0,-0.390,-0.670,-0.28
2021-12-26,Eagles,Giants,1,5:33,4,5,PHI 25,0-0,Arryn Siposs punts 39 yards returned by Pharoh Cooper for 13 yards (tackle by Marcus Epps),0,-1.700,-2.190,-0.49
2021-12-26,Broncos,Raiders,1,3:38,4,13,DEN 48,0-0,Sam Martin punts 28 yards out of bounds,0,-0.190,-0.540,-0.35
2021-12-26,Falcons,Lions,1,2:03,4,6,ATL 29,0-3,Thomas Morstead punts 61 yards downed by Josh Harris. Penalty on Mark Gilbert: Illegal Formation 5 yards (declined),0,-1.440,0.380,1.82
2021-12-26,Giants,Eagles,1,3:25,4,3,PHI 44,0-0,Riley Dixon punts 28 yards fair catch by Jalen Reagor at PHI-16,0,0.330,0.060,-0.27
2021-12-26,Lions,Falcons,1,0:30,4,5,DET 15,3-0,Jack Fox punts 52 yards returned by Avery Williams for 13 yards (tackle by Derrick Barnes),0,-2.440,-1.990,.45
2021-12-26,Rams,Vikings,2,14:23,4,2,RAM 25,7-0,Johnny Hekker punts 53 yards fair catch by Dede Westbrook at MIN-22,0,-1.700,-0.410,1.29
2021-12-26,Eagles,Giants,1,1:31,4,17,PHI 24,0-0,Arryn Siposs punts 51 yards fair catch by Pharoh Cooper at NYG-25,0,-1.770,-0.610,1.16
2021-12-26,Texans,Chargers,2,15:00,4,18,HTX 17,7-6,Cameron Johnston punts 53 yards fair catch by Maurice Ffrench at LAC-30,0,-2.320,-0.940,1.38
2021-12-26,Steelers,Chiefs,2,13:53,4,4,PIT 37,0-14,Corliss Waitman punts 63 yards touchback.,0,-0.910,-0.280,.63
2021-12-26,Vikings,Rams,2,12:17,4,10,MIN 37,0-7,Jordan Berry punts 47 yards returned by Brandon Powell for 14 yards (tackle by Troy Dye),0,-0.910,-0.940,-0.03
2021-12-26,Seahawks,Bears,2,13:53,4,10,SEA 2,7-0,Michael Dickson punts 41 yards returned by Dazz Newsome for 28 yards (tackle by Penny Hart),0,-2.490,-4.580,-2.09
2021-12-26,Ravens,Bengals,2,14:21,4,5,RAV 30,7-10,Sam Koch punts 47 yards returned by Trent Taylor for 6 yards (tackle by Nick Moore),0,-1.370,-0.870,.50
2021-12-26,Ravens,Bengals,2,11:16,4,6,RAV 25,7-17,Sam Koch punts 43 yards returned by Trent Taylor for 10 yards (tackle by Eric Tomlinson),0,-1.700,-1.730,-0.03
2021-12-26,Vikings,Rams,2,5:12,4,7,MIN 28,0-10,Jordan Berry punts 63 yards downed by Kris Boyd,0,-1.500,0.380,1.88
2021-12-26,Raiders,Broncos,2,4:36,4,10,RAI 45,7-3,AJ Cole punts 47 yards downed by Nate Hobbs,0,-0.390,0.380,.77
2021-12-26,Jets,Jaguars,2,7:21,4,9,NYJ 40,13-12,Braden Mann punts 55 yards returned by Jaydon Mickens for 4 yards (tackle by LaRoy Reynolds),0,-0.720,0.380,1.10
2021-12-26,Patriots,Bills,2,3:23,4,3,NWE 8,7-10,Jake Bailey punts 49 yards returned by Marquez Stevenson for 15 yards (tackle by Jahlani Tavai),0,-2.490,-2.790,-0.30
2021-12-26,Broncos,Raiders,2,2:53,4,1,DEN 17,3-7,Sam Martin punts 56 yards returned by Hunter Renfrow for 6 yards (tackle by P.J. Locke),0,-2.320,-1.140,1.18
2021-12-26,Jaguars,Jets,2,5:19,4,6,JAX 25,12-13,Logan Cooke punts 59 yards returned by Braxton Berrios for 12 yards (tackle by Damien Wilson),0,-1.700,-0.810,.89
2021-12-26,Giants,Eagles,2,5:03,4,5,NYG 36,3-0,Riley Dixon punts 38 yards returned by Jalen Reagor for 14 yards (tackle by Darqueze Dennard and Elijhaa Penny),0,-0.980,-1.600,-0.62
2021-12-26,Washington,Cowboys,2,6:37,4,6,WAS 44,7-28,Tress Way punts 56 yards touchback.,0,-0.460,-0.280,.18
2021-12-26,Bears,Seahawks,2,1:11,4,12,CHI 44,7-14,Pat O'Donnell punts 28 yards downed by Caleb Johnson,0,-0.460,-0.810,-0.35
2021-12-26,Panthers,Buccaneers,2,1:48,4,2,CAR 33,6-13,Lac Edwards punts 40 yards returned by Kenjon Barner for 4 yards (tackle by Jermaine Carter),0,-1.180,-1.000,.18
2021-12-26,Patriots,Bills,2,1:12,4,18,NWE 32,7-17,Jake Bailey punts 63 yards returned by Marquez Stevenson for 15 yards (tackle by Brandon King),0,-1.240,-0.280,.96
2021-12-26,Lions,Falcons,3,13:38,4,3,DET 32,10-10,Jack Fox punts 57 yards fair catch by Avery Williams at ATL-11,0,-1.240,0.370,1.61
2021-12-26,Washington,Cowboys,2,1:49,4,9,WAS 47,7-35,Tress Way punts 42 yards fair catch by CeeDee Lamb at DAL-11,0,-0.260,0.370,.63
2021-12-26,Panthers,Buccaneers,2,0:44,4,8,CAR 42,6-19,Lac Edwards punts 50 yards returned by Kenjon Barner for 9 yards (tackle by Giovanni Ricci),0,-0.590,0.060,.65
2021-12-26,Giants,Eagles,2,0:26,4,5,NYG 50,3-3,Riley Dixon punts 33 yards fair catch by Jalen Reagor at PHI-17,0,-0.060,0.060,.12
2021-12-26,Bears,Seahawks,3,12:00,4,20,CHI 21,7-17,Pat O'Donnell punts 43 yards returned by Freddie Swain for 15 yards (tackle by Patrick Scales),0,-1.960,-2.320,-0.36
2021-12-26,Seahawks,Bears,3,11:04,4,4,CHI 43,17-7,Michael Dickson punts 25 yards fair catch by Dazz Newsome at CHI-18,0,0.400,-0.040,-0.44
2021-12-26,Broncos,Raiders,3,8:05,4,8,DEN 47,13-14,Sam Martin punts 40 yards fair catch by Hunter Renfrow at LV-13,0,-0.260,0.320,.58
2021-12-26,Chiefs,Steelers,3,13:33,4,6,KAN 29,23-0,Johnny Townsend punts 41 yards out of bounds,0,-1.440,-0.940,.50
2021-12-26,Vikings,Rams,3,11:25,4,12,MIN 49,3-13,Jordan Berry punts 39 yards fair catch by Cooper Kupp at LA-12,0,-0.130,0.350,.48
2021-12-26,Panthers,Buccaneers,3,12:40,4,19,CAR 19,6-19,Lac Edwards punts 55 yards returned by Kenjon Barner for 20 yards (tackle by Tommy Tremble and J.J. Jansen),0,-2.140,-1.990,.15
2021-12-26,Giants,Eagles,3,10:03,4,8,NYG 27,3-10,Riley Dixon punts 33 yards returned by Jalen Reagor for 39 yards (tackle by Devontae Booker),0,-1.570,-4.170,-2.60
2021-12-26,Rams,Vikings,3,9:26,4,2,RAM 33,13-10,Johnny Hekker punts 55 yards fair catch by Dede Westbrook at MIN-12,0,-1.180,0.350,1.53
2021-12-26,Washington,Cowboys,3,14:05,4,10,WAS 25,7-42,Tress Way punts 53 yards downed by Dyami Brown,0,-1.700,-0.410,1.29
2021-12-26,Ravens,Bengals,3,11:16,4,17,RAV 43,14-31,Sam Koch punts 43 yards fair catch by Trent Taylor at CIN-14,0,-0.520,0.280,.80
2021-12-26,Cowboys,Washington,3,12:05,4,16,DAL 16,42-7,Bryan Anger punts 54 yards returned by DeAndre Carter for 7 yards (tackle by Jeremy Sprinkle),0,-2.390,-1.400,.99
2021-12-26,Vikings,Rams,3,7:22,4,1,MIN 21,10-19,Jordan Berry punts 40 yards returned by Brandon Powell for 61 yards touchdown,0,-1.960,-7.000,-5.04
2021-12-26,Giants,Eagles,3,7:01,4,9,NYG 26,3-13,Riley Dixon punts 31 yards out of bounds,0,-1.630,-1.800,-0.17
2021-12-26,Panthers,Buccaneers,3,6:36,4,20,CAR 15,6-22,Lac Edwards punts 48 yards returned by Kenjon Barner for 6 yards (tackle by Julian Stanford),0,-2.440,-1.800,.64
2021-12-26,Washington,Cowboys,3,10:28,4,6,WAS 41,7-42,Tress Way punts 53 yards downed by Darrick Forrest,0,-0.650,0.380,1.03
2021-12-26,Cowboys,Washington,3,8:14,4,7,DAL 23,42-7,Bryan Anger punts 62 yards downed by C.J. Goodwin,0,-1.830,0.220,2.05
2021-12-26,Giants,Eagles,3,2:17,4,8,NYG 40,3-20,Riley Dixon punts 36 yards returned by Jalen Reagor for 1 yard (tackle by Julian Love),0,-0.720,-0.610,.11
2021-12-26,Washington,Cowboys,3,6:12,4,15,WAS 10,7-48,blocked by Corey Clement touchdown,0,-2.490,-7.000,-4.51
2021-12-26,Broncos,Raiders,4,3:58,4,16,DEN 44,13-17,Sam Martin punts 45 yards fair catch by Hunter Renfrow at LV-11,0,-0.460,0.370,.83
2021-12-26,Buccaneers,Panthers,4,10:15,4,12,TAM 24,29-6,Sterling Hofrichter punts 34 yards returned by Alex Erickson for 6 yards (tackle by Ross Cockrell). Penalty on Andrew Adams: Offensive Holding 10 yards (accepted),0,-1.770,-2.390,-0.62
2021-12-26,Seahawks,Bears,4,3:03,4,21,CHI 41,24-17,Michael Dickson punts 41 yards touchback.,0,0.530,-0.280,-0.81
2021-12-26,Washington,Cowboys,4,11:39,4,6,WAS 45,7-56,Tress Way punts 54 yards downed by Wendell Smallwood,0,-0.390,0.380,.77
2021-12-26,Cowboys,Washington,4,9:56,4,1,DAL 10,56-7,Bryan Anger punts 51 yards fair catch by DeAndre Carter at WAS-39,0,-2.490,-1.530,.96
2021-12-26,Panthers,Buccaneers,4,7:00,4,18,CAR 23,6-32,Lac Edwards punts 60 yards returned by Kenjon Barner for 5 yards (tackle by Julian Stanford),0,-1.830,-0.410,1.42
2021-12-26,Buccaneers,Panthers,4,2:16,4,11,TAM 49,32-6,Sterling Hofrichter punts 38 yards fair catch by Alex Erickson at CAR-13. Penalty on Stephen Sullivan: Defensive Holding 6 yards (accepted),0,-0.130,0.380,.51
2021-12-26,Chiefs,Steelers,4,2:28,4,4,KAN 31,36-10,Johnny Townsend punts 50 yards returned by Ray-Ray McCloud for 20 yards (tackle by Darrel Williams),0,-1.310,-1.530,-0.22
2021-12-25,Packers,Browns,1,8:45,4,6,GNB 42,0-6,Corey Bojorquez punts 45 yards returned by Donovan Peoples-Jones for 3 yards (tackle by Oren Burks). Penalty on Herb Miller: Illegal Block Above the Waist 8 yards (accepted),0,-0.590,0.380,.97
2021-12-25,Colts,Cardinals,2,5:57,4,12,CRD 47,7-6,Rigoberto Sanchez punts 39 yards fair catch by Christian Kirk at ARI-8,0,0.130,0.380,.25
2021-12-25,Packers,Browns,2,4:53,4,8,GNB 27,14-12,Corey Bojorquez punts 44 yards,0,-1.570,-0.870,.70
2021-12-25,Colts,Cardinals,3,12:30,4,15,CLT 46,12-6,Rigoberto Sanchez punts 44 yards returned by Byron Murphy for 48 yards (tackle by T.J. Carrie and Jordan Glasgow),0,-0.320,-2.790,-2.47
2021-12-25,Cardinals,Colts,3,5:28,4,10,CRD 36,13-12,Ryan Winslow punts 39 yards out of bounds,0,-0.980,-0.610,.37
2021-12-25,Packers,Browns,4,15:00,4,11,GNB 31,24-15,Corey Bojorquez punts 56 yards returned by Donovan Peoples-Jones for 15 yards (tackle by Steven Wirtel),0,-1.310,-0.810,.50
